PMID	doi	year	first_author	title	journal	PubMed_url	doi_url
33436679	10.1038/s41598-020-79515-4	2021	Chou YC	Integration of genome-wide association study and expression quantitative trait locus mapping for identification of endometriosis-associated genes.	Sci Rep	https://pubmed.ncbi.nlm.nih.gov/33436679	https://doi.org/10.1038/s41598-020-79515-4
33500527	10.1038/s41598-021-81940-y	2021	Park JM	Understanding the genetic architecture of the metabolically unhealthy normal weight and metabolically healthy obese phenotypes in a Korean population.	Sci Rep	https://pubmed.ncbi.nlm.nih.gov/33500527	https://doi.org/10.1038/s41598-021-81940-y
33558538	10.1038/s41598-021-81836-x	2021	Gebresilase T	Replication of HLA class II locus association with susceptibility to podoconiosis in three Ethiopian ethnic groups.	Sci Rep	https://pubmed.ncbi.nlm.nih.gov/33558538	https://doi.org/10.1038/s41598-021-81836-x
33594131	10.1038/s41598-021-82877-y	2021	Donati G	Evidence for specificity of polygenic contributions to attainment in English, maths and science during adolescence.	Sci Rep	https://pubmed.ncbi.nlm.nih.gov/33594131	https://doi.org/10.1038/s41598-021-82877-y
33602968	10.1038/s41598-021-82736-w	2021	Skuladottir AT	A meta-analysis uncovers the first sequence variant conferring risk of Bell's palsy.	Sci Rep	https://pubmed.ncbi.nlm.nih.gov/33602968	https://doi.org/10.1038/s41598-021-82736-w
33603002	10.1038/s41598-021-83450-3	2021	Gouveia MH	Trans-ethnic meta-analysis identifies new loci associated with longitudinal blood pressure traits.	Sci Rep	https://pubmed.ncbi.nlm.nih.gov/33603002	https://doi.org/10.1038/s41598-021-83450-3
33633301	10.1038/s41598-021-84135-7	2021	Wang M	A genome-wide association and polygenic risk score study on abnormal electrocardiogram in a Chinese population.	Sci Rep	https://pubmed.ncbi.nlm.nih.gov/33633301	https://doi.org/10.1038/s41598-021-84135-7
33654129	10.1038/s41598-021-83684-1	2021	Jung HU	Identification of genetic loci affecting body mass index through interaction with multiple environmental factors using structured linear mixed model.	Sci Rep	https://pubmed.ncbi.nlm.nih.gov/33654129	https://doi.org/10.1038/s41598-021-83684-1
33674626	10.1038/s41598-021-82003-y	2021	Yoon KJ	Variants in NEB and RIF1 genes on chr2q23 are associated with skeletal muscle index in Koreans: genome-wide association study.	Sci Rep	https://pubmed.ncbi.nlm.nih.gov/33674626	https://doi.org/10.1038/s41598-021-82003-y
33742053	10.1038/s41598-021-85871-6	2021	Wells HRR	Genome-wide association study suggests that variation at the RCOR1 locus is associated with tinnitus in UK Biobank.	Sci Rep	https://pubmed.ncbi.nlm.nih.gov/33742053	https://doi.org/10.1038/s41598-021-85871-6
33941792	10.1038/s41598-021-88827-y	2021	Yoshimura K	A web-based survey on various symptoms of computer vision syndrome and the genetic understanding based on a multi-trait genome-wide association study.	Sci Rep	https://pubmed.ncbi.nlm.nih.gov/33941792	https://doi.org/10.1038/s41598-021-88827-y
33976257	10.1038/s41598-021-88805-4	2021	Yusuf I	Genetic risk factors for colorectal cancer in multiethnic Indonesians.	Sci Rep	https://pubmed.ncbi.nlm.nih.gov/33976257	https://doi.org/10.1038/s41598-021-88805-4
34021172	10.1038/s41598-021-89176-6	2021	Christakoudi S	GWAS of allometric body-shape indices in UK Biobank identifies loci suggesting associations with morphogenesis, organogenesis, adrenal cell renewal and cancer.	Sci Rep	https://pubmed.ncbi.nlm.nih.gov/34021172	https://doi.org/10.1038/s41598-021-89176-6
34035401	10.1038/s41598-021-90365-6	2021	Dube MP	Genetics of symptom remission in outpatients with COVID-19.	Sci Rep	https://pubmed.ncbi.nlm.nih.gov/34035401	https://doi.org/10.1038/s41598-021-90365-6
34050200	10.1038/s41598-021-89775-3	2021	Choi JW	Genetically determined hypoalbuminemia as a risk factor for hypertension: instrumental variable analysis.	Sci Rep	https://pubmed.ncbi.nlm.nih.gov/34050200	https://doi.org/10.1038/s41598-021-89775-3
34272439	10.1038/s41598-021-94182-9	2021	Foo H	Novel genetic variants associated with brain functional networks in 18,445 adults from the UK Biobank.	Sci Rep	https://pubmed.ncbi.nlm.nih.gov/34272439	https://doi.org/10.1038/s41598-021-94182-9
34290314	10.1038/s41598-021-94252-y	2021	Brandes N	Genetic association studies of alterations in protein function expose recessive effects on cancer predisposition.	Sci Rep	https://pubmed.ncbi.nlm.nih.gov/34290314	https://doi.org/10.1038/s41598-021-94252-y
34404834	10.1038/s41598-021-95887-7	2021	Sin S	A genome-wide association study of quantitative computed tomographic emphysema in Korean populations.	Sci Rep	https://pubmed.ncbi.nlm.nih.gov/34404834	https://doi.org/10.1038/s41598-021-95887-7
34413389	10.1038/s41598-021-96256-0	2021	Ruggiero D	Genetics of PlGF plasma levels highlights a role of its receptors and supports the link between angiogenesis and immunity.	Sci Rep	https://pubmed.ncbi.nlm.nih.gov/34413389	https://doi.org/10.1038/s41598-021-96256-0
34518561	10.1038/s41598-021-97350-z	2021	Urbanek ME	Genetic predisposition to tinnitus in the UK Biobank population.	Sci Rep	https://pubmed.ncbi.nlm.nih.gov/34518561	https://doi.org/10.1038/s41598-021-97350-z
34593835	10.1038/s41598-021-98144-z	2021	Takahashi Y	A genome-wide association study identifies a novel candidate locus at the DLGAP1 gene with susceptibility to resistant hypertension in the Japanese population.	Sci Rep	https://pubmed.ncbi.nlm.nih.gov/34593835	https://doi.org/10.1038/s41598-021-98144-z
34599228	10.1038/s41598-021-98883-z	2021	Chenoweth MJ	Analyses of nicotine metabolism biomarker genetics stratified by sex in African and European Americans.	Sci Rep	https://pubmed.ncbi.nlm.nih.gov/34599228	https://doi.org/10.1038/s41598-021-98883-z
34611289	10.1038/s41598-021-99409-3	2021	Escala-Garcia M	Germline variants and breast cancer survival in patients with distant metastases at primary breast cancer diagnosis.	Sci Rep	https://pubmed.ncbi.nlm.nih.gov/34611289	https://doi.org/10.1038/s41598-021-99409-3
34996992	10.1038/s41598-021-03945-x	2022	Labadie JD	Genome-wide association study identifies tumor anatomical site-specific risk variants for colorectal cancer survival.	Sci Rep	https://pubmed.ncbi.nlm.nih.gov/34996992	https://doi.org/10.1038/s41598-021-03945-x
35079012	10.1038/s41598-021-04576-y	2022	Kasai M	GWAS identifies candidate susceptibility loci and microRNA biomarkers for acute encephalopathy with biphasic seizures and late reduced diffusion.	Sci Rep	https://pubmed.ncbi.nlm.nih.gov/35079012	https://doi.org/10.1038/s41598-021-04576-y
21160077	10.1126/scitranslmed.3001513	2010	Gudmundsson J	Genetic correction of PSA values using sequence variants associated with PSA levels.	Sci Transl Med	https://pubmed.ncbi.nlm.nih.gov/21160077	https://doi.org/10.1126/scitranslmed.3001513
31413141	10.1126/scitranslmed.aau2291	2019	Deming Y	The <i>MS4A</i> gene cluster is a key modulator of soluble TREM2 and Alzheimer's disease risk.	Sci Transl Med	https://pubmed.ncbi.nlm.nih.gov/31413141	https://doi.org/10.1126/scitranslmed.aau2291
15761122	10.1126/science.1109557	2005	Klein RJ	Complement factor H polymorphism in age-related macular degeneration.	Science	https://pubmed.ncbi.nlm.nih.gov/15761122	https://doi.org/10.1126/science.1109557
16614226	10.1126/science.1124779	2006	Herbert A	A common genetic variant is associated with adult and childhood obesity.	Science	https://pubmed.ncbi.nlm.nih.gov/16614226	https://doi.org/10.1126/science.1124779
17053108	10.1126/science.1133807	2006	Dewan A	HTRA1 promoter polymorphism in wet age-related macular degeneration.	Science	https://pubmed.ncbi.nlm.nih.gov/17053108	https://doi.org/10.1126/science.1133807
17053149	10.1126/science.1129837	2006	Papassotiropoulos A	Common Kibra alleles are associated with human memory performance.	Science	https://pubmed.ncbi.nlm.nih.gov/17053149	https://doi.org/10.1126/science.1129837
17068223	10.1126/science.1135245	2006	Duerr RH	A genome-wide association study identifies IL23R as an inflammatory bowel disease gene.	Science	https://pubmed.ncbi.nlm.nih.gov/17068223	https://doi.org/10.1126/science.1135245
17434869	10.1126/science.1141634	2007	Frayling TM	A common variant in the FTO gene is associated with body mass index and predisposes to childhood and adult obesity.	Science	https://pubmed.ncbi.nlm.nih.gov/17434869	https://doi.org/10.1126/science.1141634
17463248	10.1126/science.1142382	2007	Scott LJ	A genome-wide association study of type 2 diabetes in Finns detects multiple susceptibility variants.	Science	https://pubmed.ncbi.nlm.nih.gov/17463248	https://doi.org/10.1126/science.1142382
17463249	10.1126/science.1142364	2007	Zeggini E	Replication of genome-wide association signals in UK samples reveals risk loci for type 2 diabetes.	Science	https://pubmed.ncbi.nlm.nih.gov/17463249	https://doi.org/10.1126/science.1142364
17478679	10.1126/science.1142842	2007	Helgadottir A	A common variant on chromosome 9p21 affects the risk of myocardial infarction.	Science	https://pubmed.ncbi.nlm.nih.gov/17478679	https://doi.org/10.1126/science.1142842
17478681	10.1126/science.1142447	2007	McPherson R	A common allele on chromosome 9 associated with coronary heart disease.	Science	https://pubmed.ncbi.nlm.nih.gov/17478681	https://doi.org/10.1126/science.1142447
17641165	10.1126/science.1143767	2007	Fellay J	A whole-genome association study of major determinants for host control of HIV-1.	Science	https://pubmed.ncbi.nlm.nih.gov/17641165	https://doi.org/10.1126/science.1143767
17690259	10.1126/science.1146554	2007	Thorleifsson G	Common sequence variants in the LOXL1 gene confer susceptibility to exfoliation glaucoma.	Science	https://pubmed.ncbi.nlm.nih.gov/17690259	https://doi.org/10.1126/science.1146554
18239089	10.1126/science.1152422	2008	Kong A	Sequence variants in the RNF212 gene associate with genome-wide recombination rate.	Science	https://pubmed.ncbi.nlm.nih.gov/18239089	https://doi.org/10.1126/science.1152422
18451265	10.1126/science.1156849	2008	Bouatia-Naji N	A polymorphism within the G6PC2 gene is associated with fasting plasma glucose levels.	Science	https://pubmed.ncbi.nlm.nih.gov/18451265	https://doi.org/10.1126/science.1156849
19074352	10.1126/science.1161524	2008	Pollin TI	A null mutation in human APOC3 confers a favorable plasma lipid profile and apparent cardioprotection.	Science	https://pubmed.ncbi.nlm.nih.gov/19074352	https://doi.org/10.1126/science.1161524
21051598	10.1126/science.1195271	2010	Pereyra F	The major genetic determinants of HIV-1 control affect HLA class I peptide presentation.	Science	https://pubmed.ncbi.nlm.nih.gov/21051598	https://doi.org/10.1126/science.1195271
22556244	10.1126/science.1217849	2012	Kenny EE	Melanesian blond hair is caused by an amino acid change in TYRP1.	Science	https://pubmed.ncbi.nlm.nih.gov/22556244	https://doi.org/10.1126/science.1217849
30072576	10.1126/science.aaq1327	2018	Emilsson V	Co-regulatory networks of human serum proteins link genetics to disease.	Science	https://pubmed.ncbi.nlm.nih.gov/30072576	https://doi.org/10.1126/science.aaq1327
31604244	10.1126/science.aav7188	2019	International Multiple Sclerosis Genetics Consortium	Multiple sclerosis genomic map implicates peripheral immune cells and microglia in susceptibility.	Science	https://pubmed.ncbi.nlm.nih.gov/31604244	https://doi.org/10.1126/science.aav7188
32193296	10.1126/science.aay6690	2020	Grasby KL	The genetic architecture of the human cerebral cortex.	Science	https://pubmed.ncbi.nlm.nih.gov/32193296	https://doi.org/10.1126/science.aay6690
34210852	10.1126/science.abf8683	2021	Akbari P	Sequencing of 640,000 exomes identifies <i>GPR75</i> variants associated with protection from obesity.	Science	https://pubmed.ncbi.nlm.nih.gov/34210852	https://doi.org/10.1126/science.abf8683
23533358	10.1155/2013/748979	2013	Liu Z	NCK2 is significantly associated with opiates addiction in African-origin men.	ScientificWorldJournal	https://pubmed.ncbi.nlm.nih.gov/23533358	https://doi.org/10.1155/2013/748979
22754043	10.5665/sleep.1962	2012	Byrne EM	A genome-wide association study of caffeine-related sleep disturbance: confirmation of a role for a common variant in the adenosine receptor.	Sleep	https://pubmed.ncbi.nlm.nih.gov/22754043	https://doi.org/10.5665/sleep.1962
25325441	10.5665/sleep.4830	2015	Baik I	Associations of Sleep Apnea, NRG1 Polymorphisms, Alcohol Consumption, and Cerebral White Matter Hyperintensities: Analysis with Genome-Wide Association Data.	Sleep	https://pubmed.ncbi.nlm.nih.gov/25325441	https://doi.org/10.5665/sleep.4830
27568811	10.5665/sleep.6170	2016	Marinelli M	Heritability and Genome-Wide Association Analyses of Sleep Duration in Children: The EAGLE Consortium.	Sleep	https://pubmed.ncbi.nlm.nih.gov/27568811	https://doi.org/10.5665/sleep.6170
28364478	10.1093/sleep/zsw011	2016	Sulkava S	Common Genetic Variation Near Melatonin Receptor 1A Gene Linked to Job-Related Exhaustion in Shift Workers.	Sleep	https://pubmed.ncbi.nlm.nih.gov/28364478	https://doi.org/10.1093/sleep/zsw011
30810208	10.1093/sleep/zsz046	2019	Nishiyama T	Genome-wide association meta-analysis and Mendelian randomization analysis confirm the influence of ALDH2 on sleep durationin the Japanese population.	Sleep	https://pubmed.ncbi.nlm.nih.gov/30810208	https://doi.org/10.1093/sleep/zsz046
33034629	10.1093/sleep/zsaa211	2020	Khoury S	Multi-ethnic GWAS and meta-analysis of sleep quality identify MPP6 as a novel gene that functions in sleep center neurons.	Sleep	https://pubmed.ncbi.nlm.nih.gov/33034629	https://doi.org/10.1093/sleep/zsaa211
31786426	10.1016/j.sleep.2019.08.003	2019	Farias Tempaku P	Genome-wide association study reveals two novel risk alleles for incident obstructive sleep apnea in the EPISONO cohort.	Sleep Med	https://pubmed.ncbi.nlm.nih.gov/31786426	https://doi.org/10.1016/j.sleep.2019.08.003
32846279	10.1016/j.sleep.2020.06.027	2020	Zheng Q	Identification of genetic loci jointly influencing coronary artery disease risk and sleep traits of insomnia, sleep duration, and chronotype.	Sleep Med	https://pubmed.ncbi.nlm.nih.gov/32846279	https://doi.org/10.1016/j.sleep.2020.06.027
34343768	10.1016/j.sleep.2021.05.040	2021	Chu X	Insomnia affects the levels of plasma bilirubin and protein metabolism: an observational study and GWGEIS in UK Biobank cohort.	Sleep Med	https://pubmed.ncbi.nlm.nih.gov/34343768	https://doi.org/10.1016/j.sleep.2021.05.040
32595297	10.5765/jkacap.2018.29.2.62	2018	Kweon K	Genome-Wide Analysis Reveals Four Novel Loci for Attention-Deficit Hyperactivity Disorder in Korean Youths.	Soa Chongsonyon Chongsin Uihak	https://pubmed.ncbi.nlm.nih.gov/32595297	https://doi.org/10.5765/jkacap.2018.29.2.62
33332786	10.1097/BRS.0000000000003880	2020	Zhang Y	Genome-wide Association Analysis Across 16,956 Patients Identifies a Novel Genetic Association Between BMP6, NIPAL1, CNGA1 and Spondylosis.	Spine (Phila Pa 1976)	https://pubmed.ncbi.nlm.nih.gov/33332786	https://doi.org/10.1097/BRS.0000000000003880
34698592	10.1080/10253890.2021.1992380	2021	Yang J	Genome-wide association studies of stress score in a Korean Cohort.	Stress	https://pubmed.ncbi.nlm.nih.gov/34698592	https://doi.org/10.1080/10253890.2021.1992380
20044523	10.1161/STROKEAHA.109.569194	2009	Debette S	Genome-wide association studies of MRI-defined brain infarcts: meta-analysis from the CHARGE Consortium.	Stroke	https://pubmed.ncbi.nlm.nih.gov/20044523	https://doi.org/10.1161/STROKEAHA.109.569194
21940970	10.1161/STROKEAHA.111.620484	2011	Meschia JF	Siblings with ischemic stroke study: results of a genome-wide scan for stroke loci.	Stroke	https://pubmed.ncbi.nlm.nih.gov/21940970	https://doi.org/10.1161/STROKEAHA.111.620484
22116812	10.1161/STROKEAHA.111.628768	2011	Schrijvers EM	Genome-wide association study of vascular dementia.	Stroke	https://pubmed.ncbi.nlm.nih.gov/22116812	https://doi.org/10.1161/STROKEAHA.111.628768
22961961	10.1161/STROKEAHA.112.656397	2012	Foroud T	Genome-wide association study of intracranial aneurysms confirms role of Anril and SOX17 in disease risk.	Stroke	https://pubmed.ncbi.nlm.nih.gov/22961961	https://doi.org/10.1161/STROKEAHA.112.656397
23929743	10.1161/STROKEAHA.113.002186	2013	Yadav S	Genome-wide analysis of blood pressure variability and ischemic stroke.	Stroke	https://pubmed.ncbi.nlm.nih.gov/23929743	https://doi.org/10.1161/STROKEAHA.113.002186
24262325	10.1161/STROKEAHA.113.002707	2013	Dichgans M	Shared genetic susceptibility to ischemic stroke and coronary artery disease: a genome-wide analysis of common variants.	Stroke	https://pubmed.ncbi.nlm.nih.gov/24262325	https://doi.org/10.1161/STROKEAHA.113.002707
24578207	10.1161/STROKEAHA.113.004461	2014	Opherk C	Genome-wide genotyping demonstrates a polygenic risk score associated with white matter hyperintensity volume in CADASIL.	Stroke	https://pubmed.ncbi.nlm.nih.gov/24578207	https://doi.org/10.1161/STROKEAHA.113.004461
25256182	10.1161/STROKEAHA.114.006096	2014	Foroud T	Genome-wide association study of intracranial aneurysm identifies a new association on chromosome 7.	Stroke	https://pubmed.ncbi.nlm.nih.gov/25256182	https://doi.org/10.1161/STROKEAHA.114.006096
26089329	10.1161/STROKEAHA.115.009044	2015	Carty CL	Meta-Analysis of Genome-Wide Association Studies Identifies Genetic Risk Factors for Stroke in African Americans.	Stroke	https://pubmed.ncbi.nlm.nih.gov/26089329	https://doi.org/10.1161/STROKEAHA.115.009044
