"SCR.title"	"journal"	"PMID"	"Public_ss"	"ds_count"	"year"	"is_research_article"	"relative_citation_ratio"	"nih_percentile"	"citation_count"	"citations_per_year"	"expected_citations_per_year"	"field_citation_rate"	"SJR"	"SJR_Best_Quartile"	"H_index"	"Publisher"
"Scientific Reports"	"Sci Rep"	33633301	"N"	0	2021	"Yes"	NA	NA	0	0	NA	NA	1.005	"Q1"	242	"Nature Publishing Group"
"Scientific Reports"	"Sci Rep"	33654129	"N"	0	2021	"Yes"	NA	NA	1	1	NA	8.7361037483985	1.005	"Q1"	242	"Nature Publishing Group"
"Scientific Reports"	"Sci Rep"	33674626	"N"	0	2021	"Yes"	NA	NA	0	0	NA	NA	1.005	"Q1"	242	"Nature Publishing Group"
"Scientific Reports"	"Sci Rep"	33742053	"N"	0	2021	"Yes"	NA	NA	3	3	NA	6.73715252505138	1.005	"Q1"	242	"Nature Publishing Group"
"Scientific Reports"	"Sci Rep"	33762635	"Y"	3	2021	"Yes"	NA	NA	1	1	NA	7.91255885936415	1.005	"Q1"	242	"Nature Publishing Group"
"Scientific Reports"	"Sci Rep"	33941792	"N"	0	2021	"Yes"	NA	NA	0	0	NA	NA	1.005	"Q1"	242	"Nature Publishing Group"
"Scientific Reports"	"Sci Rep"	33976257	"N"	0	2021	"Yes"	NA	NA	1	1	NA	4.69930752623081	1.005	"Q1"	242	"Nature Publishing Group"
"Scientific Reports"	"Sci Rep"	34021172	"N"	0	2021	"Yes"	3.39	NA	11	11	3.24690147392844	9.20455818502175	1.005	"Q1"	242	"Nature Publishing Group"
"Scientific Reports"	"Sci Rep"	34035401	"N"	0	2021	"Yes"	NA	NA	2	2	NA	9.96066770186603	1.005	"Q1"	242	"Nature Publishing Group"
"Scientific Reports"	"Sci Rep"	34050200	"N"	0	2021	"Yes"	NA	NA	2	2	NA	4.13733748896819	1.005	"Q1"	242	"Nature Publishing Group"
"Scientific Reports"	"Sci Rep"	34272439	"N"	0	2021	"Yes"	NA	NA	1	1	NA	5.89593478065862	1.005	"Q1"	242	"Nature Publishing Group"
"Scientific Reports"	"Sci Rep"	34290314	"N"	0	2021	"Yes"	NA	NA	0	0	NA	NA	1.005	"Q1"	242	"Nature Publishing Group"
"Scientific Reports"	"Sci Rep"	34404834	"N"	0	2021	"Yes"	NA	NA	0	0	NA	NA	1.005	"Q1"	242	"Nature Publishing Group"
"Scientific Reports"	"Sci Rep"	34413389	"N"	0	2021	"Yes"	NA	NA	1	1	NA	8.29771525828924	1.005	"Q1"	242	"Nature Publishing Group"
"Scientific Reports"	"Sci Rep"	34518561	"N"	0	2021	"Yes"	NA	NA	0	0	NA	NA	1.005	"Q1"	242	"Nature Publishing Group"
"Scientific Reports"	"Sci Rep"	34593835	"N"	0	2021	"Yes"	NA	NA	2	2	NA	7.89563195178884	1.005	"Q1"	242	"Nature Publishing Group"
"Scientific Reports"	"Sci Rep"	34599228	"N"	0	2021	"Yes"	NA	NA	1	1	NA	8.23143585018497	1.005	"Q1"	242	"Nature Publishing Group"
"Scientific Reports"	"Sci Rep"	34611289	"N"	0	2021	"Yes"	NA	NA	0	0	NA	NA	1.005	"Q1"	242	"Nature Publishing Group"
"Scientific Reports"	"Sci Rep"	34996992	"N"	0	2022	"Yes"	NA	NA	1	1	1.00015734855863	16.884110463811	1.005	"Q1"	242	"Nature Publishing Group"
"Scientific Reports"	"Sci Rep"	35079012	"N"	0	2022	"Yes"	NA	NA	1	1	1.00004457132277	7.07943176233347	1.005	"Q1"	242	"Nature Publishing Group"
"Scientific Reports"	"Sci Rep"	35232999	"Y"	3	2022	"Yes"	NA	NA	0	0	NA	NA	1.005	"Q1"	242	"Nature Publishing Group"
"Scientific World Journal, The"	"ScientificWorldJournal"	23533358	"N"	0	2013	"Yes"	0.24	12.2	8	0.888888888888889	3.71042782482148	8.9363437085347	0.398	"Q2"	103	"Hindawi Limited"
"Sleep"	"Sleep"	22754043	"N"	0	2012	"Yes"	1.9	73.2	44	4.4	2.31554974586591	4.74346445127693	1.518	"Q1"	219	"Oxford University Press"
"Sleep"	"Sleep"	25325441	"N"	0	2015	"Yes"	1.32	60.7	25	3.57142857142857	2.69930504613032	5.50820706678574	1.518	"Q1"	219	"Oxford University Press"
"Sleep"	"Sleep"	27568811	"N"	0	2016	"Yes"	1.15	55.4	21	3.5	3.05355751760758	6.39182627350443	1.518	"Q1"	219	"Oxford University Press"
"Sleep"	"Sleep"	28364478	"N"	0	2017	"Yes"	0.93	47.7	16	3.2	3.43000064967359	6.8659223848066	1.518	"Q1"	219	"Oxford University Press"
"Sleep"	"Sleep"	30810208	"N"	0	2019	"Yes"	0.93	47.5	9	3	3.22940182526027	6.41405000814601	1.518	"Q1"	219	"Oxford University Press"
"Sleep"	"Sleep"	33034629	"N"	0	2021	"Yes"	NA	NA	0	0	NA	NA	1.518	"Q1"	219	"Oxford University Press"
"Sleep Medicine"	"Sleep Med"	31786426	"N"	0	2020	"Yes"	1.66	68.7	9	4.5	2.71250692133661	6.0118908420567	1.038	"Q1"	130	"Elsevier"
"Sleep Medicine"	"Sleep Med"	32846279	"N"	0	2020	"Yes"	0.2	10	1	0.5	2.50165049500682	5.5445571705849	1.038	"Q1"	130	"Elsevier"
"Sleep Medicine"	"Sleep Med"	34343768	"N"	0	2021	"Yes"	NA	NA	0	0	NA	NA	1.038	"Q1"	130	"Elsevier"
"Spine"	"Spine (Phila Pa 1976)"	33332786	"N"	0	2021	"Yes"	NA	NA	1	1	NA	8.94233827784284	1.386	"Q1"	266	"Lippincott Williams and Wilkins Ltd."
"Stress"	"Stress"	34698592	"N"	0	2021	"Yes"	NA	NA	1	1	NA	6.14267883543383	0.728	"Q2"	88	"Informa Healthcare"
"Stroke"	"Stroke"	20044523	"N"	0	2010	"Yes"	1.77	70.9	64	5.33333333333333	3.01353186275002	6.86022170169902	3.245	"Q1"	330	"Lippincott Williams and Wilkins Ltd."
"Stroke"	"Stroke"	21940970	"N"	0	2011	"Yes"	0.59	32	22	2	3.37419392072788	8.0104674803122	3.245	"Q1"	330	"Lippincott Williams and Wilkins Ltd."
"Stroke"	"Stroke"	22116812	"N"	0	2012	"Yes"	1.27	59.3	36	3.6	2.82514247639748	6.35443169362432	3.245	"Q1"	330	"Lippincott Williams and Wilkins Ltd."
"Stroke"	"Stroke"	22961961	"N"	0	2012	"Yes"	2.65	82.5	84	8.4	3.16759044194476	7.43700689859183	3.245	"Q1"	330	"Lippincott Williams and Wilkins Ltd."
"Stroke"	"Stroke"	23929743	"N"	0	2013	"Yes"	0.42	22.6	13	1.44444444444444	3.4368624493907	8.09124981813585	3.245	"Q1"	330	"Lippincott Williams and Wilkins Ltd."
"Stroke"	"Stroke"	24262325	"N"	0	2014	"No"	8.32	97.2	232	29	3.48535586672148	7.91737254892942	3.245	"Q1"	330	"Lippincott Williams and Wilkins Ltd."
"Stroke"	"Stroke"	24578207	"N"	0	2014	"Yes"	0.87	45	21	2.625	3.02831033817386	6.58118988628128	3.245	"Q1"	330	"Lippincott Williams and Wilkins Ltd."
"Stroke"	"Stroke"	25256182	"N"	0	2014	"Yes"	1.43	63.5	36	4.5	3.15350416354126	6.94719679035951	3.245	"Q1"	330	"Lippincott Williams and Wilkins Ltd."
"Stroke"	"Stroke"	26089329	"N"	0	2015	"Yes"	1.79	71.3	42	6	3.34538087727849	7.31216745351084	3.245	"Q1"	330	"Lippincott Williams and Wilkins Ltd."
"Stroke"	"Stroke"	26451028	"N"	0	2015	"Yes"	0.65	35	16	2.28571428571429	3.5064126710818	7.76179730037913	3.245	"Q1"	330	"Lippincott Williams and Wilkins Ltd."
"Stroke"	"Stroke"	26732560	"N"	0	2016	"Yes"	1.6	67.5	35	5.83333333333333	3.65015482738134	8.03018793285741	3.245	"Q1"	330	"Lippincott Williams and Wilkins Ltd."
"Stroke"	"Stroke"	28495826	"N"	0	2017	"Yes"	0.9	46.4	15	3	3.32537806672692	6.61817922559688	3.245	"Q1"	330	"Lippincott Williams and Wilkins Ltd."
"Stroke"	"Stroke"	29273593	"N"	0	2018	"Yes"	2.01	75	29	7.25	3.60595613696023	7.16149676978627	3.245	"Q1"	330	"Lippincott Williams and Wilkins Ltd."
"Stroke"	"Stroke"	29752348	"N"	0	2018	"Yes"	2.19	77.5	34	8.5	3.88137470674119	7.7664907155745	3.245	"Q1"	330	"Lippincott Williams and Wilkins Ltd."
"Stroke"	"Stroke"	29915124	"N"	0	2018	"Yes"	1.25	58.6	17	4.25	3.40579372714893	6.72181310500462	3.245	"Q1"	330	"Lippincott Williams and Wilkins Ltd."
"Stroke"	"Stroke"	30002152	"N"	0	2018	"Yes"	0.52	28.3	10	2.5	4.78274003002763	9.74646092588176	3.245	"Q1"	330	"Lippincott Williams and Wilkins Ltd."
"Stroke"	"Stroke"	31587654	"N"	0	2019	"Yes"	0.36	19.2	5	1.66666666666667	4.61162318587337	9.30225145332674	3.245	"Q1"	330	"Lippincott Williams and Wilkins Ltd."
"Stroke"	"Stroke"	32517579	"N"	0	2020	"Yes"	4.5	92.1	27	13.5	3.00304607196918	6.65583008704345	3.245	"Q1"	330	"Lippincott Williams and Wilkins Ltd."
"Stroke"	"Stroke"	32693751	"N"	0	2020	"Yes"	0.84	43.9	7	3.5	4.15158788960484	9.20141180735129	3.245	"Q1"	330	"Lippincott Williams and Wilkins Ltd."
"Stroke"	"Stroke"	32811377	"N"	0	2020	"Yes"	0.3	15.4	2	1	3.38178498681633	7.49525172899011	3.245	"Q1"	330	"Lippincott Williams and Wilkins Ltd."
"Stroke"	"Stroke"	32912094	"N"	0	2020	"Yes"	0.31	16	2	1	3.27558155379136	7.25986672725042	3.245	"Q1"	330	"Lippincott Williams and Wilkins Ltd."
"Supportive Care in Cancer"	"Support Care Cancer"	25218607	"N"	0	2015	"Yes"	0.76	40.1	17	2.42857142857143	3.21009209191723	6.93441673479699	0.949	"Q2"	120	"Springer Verlag"
"Supportive Care in Cancer"	"Support Care Cancer"	29594489	"Y"	1	2018	"Yes"	0.15	7	2	0.5	3.44569061847273	6.80945199488001	0.949	"Q2"	120	"Springer Verlag"
"Thorax"	"Thorax"	21685187	"N"	0	2011	"Yes"	2.32	79.1	78	7.09090909090909	3.05063294711863	7.01532239508489	2.309	"Q1"	231	"BMJ Publishing Group"
"Thorax"	"Thorax"	22561531	"N"	0	2012	"Yes"	3.79	89.6	122	12.2	3.22233028659961	7.61005508257623	2.309	"Q1"	231	"BMJ Publishing Group"
"Thorax"	"Thorax"	32839289	"N"	0	2020	"Yes"	0.92	47.1	6	3	3.26364651998957	7.23341440012519	2.309	"Q1"	231	"BMJ Publishing Group"
"Thorax"	"Thorax"	33115937	"N"	0	2021	"Yes"	NA	NA	1	1	NA	5.81864441865588	2.309	"Q1"	231	"BMJ Publishing Group"
"Thorax"	"Thorax"	33888571	"N"	0	2021	"Yes"	NA	NA	0	0	NA	NA	2.309	"Q1"	231	"BMJ Publishing Group"
"Thrombosis Research"	"Thromb Res"	35074609	"N"	0	2022	"Yes"	NA	NA	0	0	NA	NA	1.678	"Q1"	118	"Elsevier Ltd."
"Thrombosis and Haemostasis"	"Thromb Haemost"	25503805	"N"	0	2015	"Yes"	1.82	71.8	41	5.85714285714286	3.22219603492844	6.96821312937282	1.745	"Q1"	195	"Georg Thieme Verlag"
"Thrombosis and Haemostasis"	"Thromb Haemost"	27098658	"N"	0	2016	"Yes"	0.52	28	9	1.5	2.89798657473229	5.96460096768981	1.745	"Q1"	195	"Georg Thieme Verlag"
"Thrombosis and Haemostasis"	"Thromb Haemost"	27656708	"N"	0	2016	"Yes"	0.23	11.9	5	0.833333333333333	3.54675482600497	7.74623325345005	1.745	"Q1"	195	"Georg Thieme Verlag"
"Thrombosis and Haemostasis"	"Thromb Haemost"	28203683	"N"	0	2017	"Yes"	0.85	44.3	16	3.2	3.76282609108051	7.65404311359377	1.745	"Q1"	195	"Georg Thieme Verlag"
"Thrombosis and Haemostasis"	"Thromb Haemost"	29378355	"N"	0	2018	"Yes"	0.34	18.1	5	1.25	3.65644134893752	7.2723943306239	1.745	"Q1"	195	"Georg Thieme Verlag"
"Thrombosis and Haemostasis"	"Thromb Haemost"	30103242	"N"	0	2018	"Yes"	0	0	0	0	2.0056784480576	3.64627151051625	1.745	"Q1"	195	"Georg Thieme Verlag"
"Thrombosis and Haemostasis"	"Thromb Haemost"	30453346	"N"	0	2018	"Yes"	1.18	56.5	17	4.25	3.59449314956715	7.1363167756451	1.745	"Q1"	195	"Georg Thieme Verlag"
"Thrombosis and Haemostasis"	"Thromb Haemost"	33592630	"N"	0	2021	"Yes"	NA	NA	3	3	NA	3.94186032382894	1.745	"Q1"	195	"Georg Thieme Verlag"
"Thyroid"	"Thyroid"	30654714	"N"	0	2019	"Yes"	0.21	10.6	3	1	4.73461473534412	9.55924673718552	1.673	"Q1"	148	"Mary Ann Liebert Inc."
"Thyroid"	"Thyroid"	30929638	"N"	0	2019	"Yes"	0.33	17.7	4	1.33333333333333	3.98619352832472	7.99539359953864	1.673	"Q1"	148	"Mary Ann Liebert Inc."
"Toxicological Sciences"	"Toxicol Sci"	21177773	"N"	0	2011	"Yes"	1.36	61.8	42	3.81818181818182	2.80139557106458	6.24876718581955	1.037	"Q1"	193	"Oxford University Press"
"Toxicological Sciences"	"Toxicol Sci"	25918132	"N"	0	2015	"Yes"	1.2	57.2	30	4.28571428571429	3.56522742227931	7.92601870628879	1.037	"Q1"	193	"Oxford University Press"
"Transfusion"	"Transfusion"	29168253	"N"	0	2018	"Yes"	0.1	4.6	1	0.25	2.61107698581239	4.9761108543992	0.919	"Q2"	138	"Wiley-Blackwell Publishing Ltd"
"Transfusion"	"Transfusion"	31020675	"N"	0	2019	"Yes"	0.4	21.3	5	1.66666666666667	4.19617260512116	8.43415246287453	0.919	"Q2"	138	"Wiley-Blackwell Publishing Ltd"
"Transfusion Medicine and Hemotherapy"	"Transfus Med Hemother"	25670933	"N"	0	2014	"Yes"	0.7	37.4	17	2.125	3.03547799119626	6.60214467765806	0.957	"Q2"	45	"S. Karger AG"
"Translational Psychiatry"	"Transl Psychiatry"	22760553	"N"	0	2012	"Yes"	1.11	54.3	31	3.1	2.78404355432716	6.22450633718915	2.076	"Q1"	96	"Nature Publishing Group"
"Translational Psychiatry"	"Transl Psychiatry"	22828495	"N"	0	2012	"Yes"	0.33	17.4	10	1	3.036826093676	7.02362368312065	2.076	"Q1"	96	"Nature Publishing Group"
"Translational Psychiatry"	"Transl Psychiatry"	22832960	"N"	0	2012	"Yes"	1.24	58.5	38	3.8	3.05366899964508	7.07686888886334	2.076	"Q1"	96	"Nature Publishing Group"
"Translational Psychiatry"	"Transl Psychiatry"	22832961	"N"	0	2012	"Yes"	4.7	92.6	148	14.8	3.14840329619403	7.37635088561	2.076	"Q1"	96	"Nature Publishing Group"
"Translational Psychiatry"	"Transl Psychiatry"	22832964	"N"	0	2012	"Yes"	2.53	81.3	77	7.7	3.04736973890808	7.05695513795928	2.076	"Q1"	96	"Nature Publishing Group"
"Translational Psychiatry"	"Transl Psychiatry"	22833195	"N"	0	2011	"Yes"	1.14	55	39	3.54545454545455	3.1224866294375	7.23631579245752	2.076	"Q1"	96	"Nature Publishing Group"
"Translational Psychiatry"	"Transl Psychiatry"	22833209	"N"	0	2011	"Yes"	0.62	33.4	23	2.09090909090909	3.37242671119394	8.00503224545474	2.076	"Q1"	96	"Nature Publishing Group"
"Translational Psychiatry"	"Transl Psychiatry"	23010768	"N"	0	2012	"Yes"	0.42	22.3	13	1.3	3.13040553257874	7.31945484710195	2.076	"Q1"	96	"Nature Publishing Group"
"Translational Psychiatry"	"Transl Psychiatry"	23092984	"N"	0	2012	"Yes"	1.5	65.3	49	4.9	3.26089587213188	7.73197184326004	2.076	"Q1"	96	"Nature Publishing Group"
"Translational Psychiatry"	"Transl Psychiatry"	23149450	"N"	0	2012	"Yes"	1.42	63.2	40	4	2.82302449329398	6.34773614795586	2.076	"Q1"	96	"Nature Publishing Group"
"Translational Psychiatry"	"Transl Psychiatry"	23423138	"N"	0	2013	"Yes"	0.58	31.4	16	1.77777777777778	3.06187857108242	6.93285547068822	2.076	"Q1"	96	"Nature Publishing Group"
"Translational Psychiatry"	"Transl Psychiatry"	25335168	"N"	0	2014	"Yes"	0.56	30.3	14	1.75	3.12086126362823	6.85176455396733	2.076	"Q1"	96	"Nature Publishing Group"
"Translational Psychiatry"	"Transl Psychiatry"	25897833	"N"	0	2015	"Yes"	0.05	2.5	1	0.142857142857143	2.99953941679392	6.34651564497223	2.076	"Q1"	96	"Nature Publishing Group"
"Translational Psychiatry"	"Transl Psychiatry"	25897834	"N"	0	2015	"Yes"	3.3	87.2	71	10.1428571428571	3.06995210957839	6.54312059810922	2.076	"Q1"	96	"Nature Publishing Group"
"Translational Psychiatry"	"Transl Psychiatry"	25918995	"N"	0	2015	"Yes"	0.95	48.1	18	2.57142857142857	2.72080835523276	5.56824818879362	2.076	"Q1"	96	"Nature Publishing Group"
"Translational Psychiatry"	"Transl Psychiatry"	26348319	"N"	0	2015	"Yes"	1.07	52.7	22	3.14285714285714	2.94032563064467	6.18118006142095	2.076	"Q1"	96	"Nature Publishing Group"
"Translational Psychiatry"	"Transl Psychiatry"	26440539	"N"	0	2015	"Yes"	2.63	82.3	61	8.71428571428571	3.31822770386246	7.23635089010629	2.076	"Q1"	96	"Nature Publishing Group"
"Translational Psychiatry"	"Transl Psychiatry"	26859814	"N"	0	2016	"Yes"	1.89	73	36	6	3.17689896390005	6.73054368523958	2.076	"Q1"	96	"Nature Publishing Group"
"Translational Psychiatry"	"Transl Psychiatry"	27023175	"N"	0	2016	"Yes"	5.04	93.4	90	15	2.97448557009816	6.17468072992339	2.076	"Q1"	96	"Nature Publishing Group"
"Translational Psychiatry"	"Transl Psychiatry"	27622933	"N"	0	2016	"Yes"	1.69	69.3	35	5.83333333333333	3.45771857799793	7.50172397954353	2.076	"Q1"	96	"Nature Publishing Group"
"Translational Psychiatry"	"Transl Psychiatry"	28072414	"N"	0	2017	"Yes"	5.15	93.7	94	18.8	3.64969765332137	7.38615834361828	2.076	"Q1"	96	"Nature Publishing Group"
"Translational Psychiatry"	"Transl Psychiatry"	28632202	"N"	0	2017	"Yes"	5.09	93.5	75	15	2.94643802103057	5.72086048782731	2.076	"Q1"	96	"Nature Publishing Group"
"Translational Psychiatry"	"Transl Psychiatry"	28763065	"N"	0	2017	"Yes"	1.05	52.1	20	4	3.80718854642409	7.7590920860773	2.076	"Q1"	96	"Nature Publishing Group"
"Translational Psychiatry"	"Transl Psychiatry"	28809852	"N"	0	2017	"Yes"	0.34	17.7	6	1.2	3.57580585302047	7.21118476209649	2.076	"Q1"	96	"Nature Publishing Group"
"Translational Psychiatry"	"Transl Psychiatry"	29064472	"N"	0	2017	"Yes"	1.11	54	17	3.4	3.07527332376903	6.02593864609109	2.076	"Q1"	96	"Nature Publishing Group"
"Translational Psychiatry"	"Transl Psychiatry"	29187730	"N"	0	2017	"Yes"	2.38	79.8	45	9	3.77526712342026	7.68350310749636	2.076	"Q1"	96	"Nature Publishing Group"
"Translational Psychiatry"	"Transl Psychiatry"	29187746	"N"	0	2017	"Yes"	0.79	41.5	13	2.6	3.30432203447591	6.56831916858655	2.076	"Q1"	96	"Nature Publishing Group"
"Translational Psychiatry"	"Transl Psychiatry"	29187748	"N"	0	2017	"Yes"	0.67	35.9	12	2.4	3.58232953374103	7.22663264367108	2.076	"Q1"	96	"Nature Publishing Group"
"Translational Psychiatry"	"Transl Psychiatry"	29317602	"N"	0	2018	"Yes"	2.66	82.6	39	9.75	3.65956006031464	7.27924499978292	2.076	"Q1"	96	"Nature Publishing Group"
"Translational Psychiatry"	"Transl Psychiatry"	29317604	"N"	0	2018	"Yes"	2.87	84.3	35	8.75	3.05317557883467	5.94723989784998	2.076	"Q1"	96	"Nature Publishing Group"
"Translational Psychiatry"	"Transl Psychiatry"	29391395	"N"	0	2018	"Yes"	1.98	74.5	30	7.5	3.78740377048358	7.56007091039899	2.076	"Q1"	96	"Nature Publishing Group"
"Translational Psychiatry"	"Transl Psychiatry"	29391396	"N"	0	2018	"Yes"	0.99	49.7	12	3	3.04073318757426	5.91990851133649	2.076	"Q1"	96	"Nature Publishing Group"
"Translational Psychiatry"	"Transl Psychiatry"	29527006	"N"	0	2018	"Yes"	3.17	86.4	38	9.5	2.99284850852473	5.81472337097353	2.076	"Q1"	96	"Nature Publishing Group"
"Translational Psychiatry"	"Transl Psychiatry"	29531327	"N"	0	2018	"Yes"	0.72	38.3	8	2	2.7858633196711	5.360052554028	2.076	"Q1"	96	"Nature Publishing Group"
"Translational Psychiatry"	"Transl Psychiatry"	29777097	"Y"	4	2018	"Yes"	12.57	98.7	202	50.5	4.01904855859597	8.06890985503821	2.076	"Q1"	96	"Nature Publishing Group"
"Translational Psychiatry"	"Transl Psychiatry"	30104601	"N"	0	2018	"Yes"	0.64	34.4	9	2.25	3.51735628787539	6.96687528025959	2.076	"Q1"	96	"Nature Publishing Group"
"Translational Psychiatry"	"Transl Psychiatry"	30181555	"N"	0	2018	"Yes"	1.19	56.8	18	4.5	3.77693562305194	7.53707621608771	2.076	"Q1"	96	"Nature Publishing Group"
"Translational Psychiatry"	"Transl Psychiatry"	30217971	"N"	0	2018	"Yes"	0.51	27.5	6	1.5	2.95269315215554	5.72651672784976	2.076	"Q1"	96	"Nature Publishing Group"
"Translational Psychiatry"	"Transl Psychiatry"	30287806	"N"	0	2018	"Yes"	0.62	33.2	9	2.25	3.6509940311023	7.26042856406825	2.076	"Q1"	96	"Nature Publishing Group"
"Translational Psychiatry"	"Transl Psychiatry"	30287865	"N"	0	2018	"Yes"	0.5	26.9	7	1.75	3.51763587443795	6.96748942976233	2.076	"Q1"	96	"Nature Publishing Group"
"Translational Psychiatry"	"Transl Psychiatry"	30467376	"N"	0	2018	"Yes"	0.5	26.8	6	1.5	3.02496194414256	5.88526485313538	2.076	"Q1"	96	"Nature Publishing Group"
"Translational Psychiatry"	"Transl Psychiatry"	30470734	"N"	0	2018	"Yes"	2.5	81.1	32	8	3.19811579364287	6.265620581222	2.076	"Q1"	96	"Nature Publishing Group"
"Translational Psychiatry"	"Transl Psychiatry"	30552317	"N"	0	2018	"Yes"	1.41	63.1	17	4.25	3.0134266798808	5.85992609312736	2.076	"Q1"	96	"Nature Publishing Group"
"Translational Psychiatry"	"Transl Psychiatry"	30563984	"N"	0	2018	"Yes"	0.52	28	8	2	3.86658718664958	7.73400793804879	2.076	"Q1"	96	"Nature Publishing Group"
"Translational Psychiatry"	"Transl Psychiatry"	30655502	"N"	0	2019	"Yes"	4.92	93.2	46	15.3333333333333	3.11791223275078	6.18108847869482	2.076	"Q1"	96	"Nature Publishing Group"
"Translational Psychiatry"	"Transl Psychiatry"	30705256	"N"	0	2019	"Yes"	0.45	24.3	5	1.66666666666667	3.69415405403374	7.38516657242707	2.076	"Q1"	96	"Nature Publishing Group"
"Translational Psychiatry"	"Transl Psychiatry"	30718454	"N"	0	2019	"Yes"	4.23	91.3	46	15.3333333333333	3.62370365961596	7.23795792931891	2.076	"Q1"	96	"Nature Publishing Group"
"Translational Psychiatry"	"Transl Psychiatry"	30741946	"N"	0	2019	"Yes"	3.72	89.3	34	11.3333333333333	3.04586581571165	6.03054488868678	2.076	"Q1"	96	"Nature Publishing Group"
"Translational Psychiatry"	"Transl Psychiatry"	30886212	"N"	0	2019	"Yes"	1.11	54.2	12	4	3.6004118982375	7.18928895285029	2.076	"Q1"	96	"Nature Publishing Group"
"Translational Psychiatry"	"Transl Psychiatry"	30902966	"N"	0	2019	"Yes"	0.81	42.4	10	3.33333333333333	4.1298058869539	8.29547680875386	2.076	"Q1"	96	"Nature Publishing Group"
"Translational Psychiatry"	"Transl Psychiatry"	31123309	"N"	0	2019	"Yes"	1.55	66.5	15	5	3.21864236002845	6.39156771701853	2.076	"Q1"	96	"Nature Publishing Group"
"Translational Psychiatry"	"Transl Psychiatry"	31530798	"N"	0	2019	"Yes"	0.59	31.9	6	2	3.39250158029367	6.75485283584008	2.076	"Q1"	96	"Nature Publishing Group"
"Translational Psychiatry"	"Transl Psychiatry"	31591379	"N"	0	2019	"Yes"	1.02	50.8	11	3.66666666666667	3.60987867437594	7.209070123438	2.076	"Q1"	96	"Nature Publishing Group"
"Translational Psychiatry"	"Transl Psychiatry"	31712607	"N"	0	2019	"Yes"	1.7	69.6	20	6.66666666666667	3.92038099194823	7.85787592828135	2.076	"Q1"	96	"Nature Publishing Group"
"Translational Psychiatry"	"Transl Psychiatry"	31740666	"N"	0	2019	"Yes"	0	0	0	0	2.67918296257078	5.26434782608696	2.076	"Q1"	96	"Nature Publishing Group"
"Translational Psychiatry"	"Transl Psychiatry"	31748543	"N"	0	2019	"Yes"	0.26	13.5	3	1	3.809465442326	7.62611388217186	2.076	"Q1"	96	"Nature Publishing Group"
"Translational Psychiatry"	"Transl Psychiatry"	31754094	"N"	0	2019	"Yes"	0.39	20.8	4	1.33333333333333	3.43436129979711	6.84232023130201	2.076	"Q1"	96	"Nature Publishing Group"
"Translational Psychiatry"	"Transl Psychiatry"	31797917	"N"	0	2019	"Yes"	3.36	87.5	32	10.6666666666667	3.17843310677942	6.3075490303937	2.076	"Q1"	96	"Nature Publishing Group"
"Translational Psychiatry"	"Transl Psychiatry"	32066663	"N"	0	2020	"Yes"	0.99	49.7	8	4	4.06066859789565	8.99990195943415	2.076	"Q1"	96	"Nature Publishing Group"
"Translational Psychiatry"	"Transl Psychiatry"	32066683	"N"	0	2020	"Yes"	1.65	68.5	9	4.5	2.72776360955593	6.04570514994449	2.076	"Q1"	96	"Nature Publishing Group"
"Translational Psychiatry"	"Transl Psychiatry"	32066696	"N"	0	2020	"Yes"	3.25	86.9	19	9.5	2.92502561135368	6.48290868766275	2.076	"Q1"	96	"Nature Publishing Group"
"Translational Psychiatry"	"Transl Psychiatry"	32066700	"N"	0	2020	"Yes"	0.78	41.2	4	2	2.56476047380154	5.6844315799639	2.076	"Q1"	96	"Nature Publishing Group"
"Translational Psychiatry"	"Transl Psychiatry"	32424139	"N"	0	2020	"Yes"	1.25	58.7	6	3	2.39341828584185	5.30467567130607	2.076	"Q1"	96	"Nature Publishing Group"
"Translational Psychiatry"	"Transl Psychiatry"	32555152	"N"	0	2020	"Yes"	2.06	75.7	9	4.5	2.18451527553796	4.84167147225864	2.076	"Q1"	96	"Nature Publishing Group"
"Translational Psychiatry"	"Transl Psychiatry"	32606422	"N"	0	2020	"Yes"	8.11	97.1	56	28	3.45161393619412	7.65001779353823	2.076	"Q1"	96	"Nature Publishing Group"
"Translational Psychiatry"	"Transl Psychiatry"	32624584	"N"	0	2020	"Yes"	0.84	44	6	3	3.55680981650188	7.88316969610837	2.076	"Q1"	96	"Nature Publishing Group"
"Translational Psychiatry"	"Transl Psychiatry"	32699239	"N"	0	2020	"Yes"	0.16	8.1	1	0.5	3.03683716912165	6.73072331069424	2.076	"Q1"	96	"Nature Publishing Group"
"Translational Psychiatry"	"Transl Psychiatry"	32747698	"Y"	2	2020	"Yes"	1.59	67.3	15	7.5	4.7129036824894	10.4454894715224	2.076	"Q1"	96	"Nature Publishing Group"
"Translational Psychiatry"	"Transl Psychiatry"	33106475	"N"	0	2020	"Yes"	1.54	66.1	7	3.5	2.27721732213775	5.04713254614913	2.076	"Q1"	96	"Nature Publishing Group"
