PMID	Public_ss	ds_count	journal	year	is_research_article	relative_citation_ratio	nih_percentile	citation_count	citations_per_year	expected_citations_per_year	field_citation_rate
30867560	Y	3	Mol Psychiatry	2020	Yes	3.7	89.2	23	11.5	3.10819288714198	7.18730378742011
30868120	N	0	Epilepsia Open	2019	Yes	0.87	45.2	5	1.66666666666667	1.91012015431692	3.76505227839539
30886212	N	0	Transl Psychiatry	2019	Yes	1.14	55	12	4	3.52368178627652	7.18793417839826
30888730	N	0	J Bone Miner Res	2019	Yes	1.38	62.3	15	5	3.62574785521969	7.40444905646074
30889042	N	0	Pharmacogenet Genomics	2019	Yes	0.3	15.8	3	1	3.30894078942275	6.73239962876555
30891314	N	0	J Adv Res	2019	Yes	0.25	12.9	4	1.33333333333333	5.29710471918982	10.9499331859893
30894546	N	0	Nat Commun	2019	Yes	1.15	55.7	11	3.66666666666667	3.17555388120783	6.44944320194984
30895295	N	0	Genome Biol Evol	2019	Yes	0.97	49	11	3.66666666666667	3.79329062431313	7.75986102241696
30898391	Y	1	Gynecol Oncol	2019	Yes	0.68	36.3	11	3.66666666666667	5.41278055241728	11.1953187405164
30899057	N	0	Sci Rep	2019	Yes	0.8	42.1	10	3.33333333333333	4.16452863857876	8.54737595488324
30899065	N	0	Sci Rep	2019	Yes	0	0	0	0	1.52220445091757	2.94215861657722
30902966	N	0	Transl Psychiatry	2019	Yes	0.82	43.1	10	3.33333333333333	4.04516146869542	8.29415989101833
30909962	N	0	Biol Sex Differ	2019	Yes	0.55	30	6	2	3.60428820385719	7.35892625102573
30910378	Y	4	Kidney Int	2019	Yes	1.51	65.6	19	6.33333333333333	4.18703872543281	8.59512707100679
30911093	N	0	J Hum Genet	2019	Yes	0.94	48.1	10	3.33333333333333	3.52811823536742	7.19734531026502
30920090	N	0	Genet Epidemiol	2019	Yes	0.63	34.1	10	3.33333333333333	5.26123195532987	10.8738355447915
30920136	N	0	Am J Transplant	2019	Yes	0.31	16.4	3	1	3.20718004267487	6.51653243703572
30921371	N	0	PLoS One	2019	Yes	0.69	37.1	6	2	2.88218574168313	5.82711525678355
30921485	N	0	Exp Dermatol	2019	Yes	0.47	25.6	5	1.66666666666667	3.51943265477049	7.17892040722607
30922102	N	0	Am J Psychiatry	2019	Yes	1.56	66.7	18	6	3.83806414422292	7.85484002282397
30924126	N	0	Clin Pharmacol Ther	2019	Yes	1	50.4	10	3.33333333333333	3.32197939522508	6.76005869484525
30926877	N	0	Sci Rep	2019	Yes	1.16	55.9	10	3.33333333333333	2.87053053049615	5.80239081451715
30926973	N	0	Nat Genet	2019	Yes	4.09	90.8	53	17.6666666666667	4.31436245257829	8.86522154552518
30929638	N	0	Thyroid	2019	Yes	0.34	18.1	4	1.33333333333333	3.90267775417333	7.99190621949878
30929738	Y	2	Am J Hum Genet	2019	Yes	4.92	93.2	65	21.6666666666667	4.4049400509149	9.05736569158769
30938820	N	0	J Natl Cancer Inst	2019	Yes	0.96	48.7	16	5.33333333333333	5.56333729620129	11.5146978971686
30940143	Y	2	Respir Res	2019	Yes	1.46	64.3	19	6.33333333333333	4.34049623194056	8.92065967604713
30940813	N	0	Nat Commun	2019	Yes	15.39	99.1	145	48.3333333333333	3.14096567912997	6.3760705284176
30941828	N	0	Genet Epidemiol	2019	Yes	0	0	0	0	1.06344953046639	1.96899224806202
30942860	N	0	J Clin Endocrinol Metab	2019	Yes	0.32	16.8	4	1.33333333333333	4.16921991177285	8.55732765042802
30944420	N	0	Int J Obes (Lond)	2019	Yes	0.23	11.6	3	1	4.35892157460356	8.9597457392339
30945665	N	0	J Genet	2019	Yes	0.18	8.7	2	0.666666666666667	3.80321804029444	7.78092025672397
30945673	N	0	J Genet	2019	Yes	0.54	29.3	6	2	3.6991369545841	7.56013088162094
30945699	N	0	Med Sci Monit	2019	Yes	0.25	12.9	2	0.666666666666667	2.63896570281623	5.31116752211632
30946739	Y	6	PLoS Genet	2019	Yes	0.17	8.5	2	0.666666666666667	3.85253254450957	7.88553214172558
30946743	Y	1	PLoS Genet	2019	Yes	2.01	74.9	22	7.33333333333333	3.65207031699212	7.46028744290956
30952644	N	0	Clin Cancer Res	2019	Yes	1.19	56.7	11	3.66666666666667	3.09066638214401	6.26936958199818
30952852	Y	8	Nat Commun	2019	Yes	8.02	97.1	81	27	3.36520641911082	6.85175708102329
30954325	N	0	Neurobiol Aging	2019	Yes	0.74	39.1	9	3	4.07672629741755	8.36111901967488
30955190	N	0	Clin Exp Nephrol	2019	Yes	0.17	8.4	2	0.666666666666667	3.92223111989029	8.0333851814864
30957308	Y	1	Mov Disord	2019	Yes	11.59	98.5	123	41	3.538435642618	7.21923184117496
30958311	N	0	J Neuromuscul Dis	2019	Yes	0.73	39	8	2.66666666666667	3.63772024945934	7.42984634574359
30971808	N	0	Pharmacogenomics J	2020	Yes	0.82	43.1	5	2.5	3.03584373584574	7.0200055057468
30971809	N	0	Pharmacogenomics J	2020	Yes	0	0	0	0	1.27705137396033	2.95302013422819
30972912	N	0	J Viral Hepat	2019	Yes	0.06	2.9	1	0.333333333333333	5.80373585193493	12.0246603608944
30975718	N	0	J Am Soc Nephrol	2019	Yes	1.7	69.7	14	4.66666666666667	2.7395971257858	5.52463905579163
30976013	Y	1	Sci Rep	2019	Yes	0.41	21.9	6	2	4.90956483574966	10.1278367588788
30979435	N	0	Neurobiol Aging	2019	Yes	1.22	57.6	15	5	4.11493482412955	8.4421715632641
30980028	Y	3	Sci Rep	2019	Yes	3.72	89.3	30	10	2.69097289059979	5.42149145285963
30988330	N	0	Sci Rep	2019	Yes	0.73	38.8	10	3.33333333333333	4.57296918616126	9.413809396195
30992453	N	0	Nat Commun	2019	Yes	0.31	16.5	3	1	3.18659223938664	6.47285910108108
30993211	N	0	Commun Biol	2019	Yes	3.7	89.2	41	13.6666666666667	3.6953957034909	7.55219448774752
30995994	Y	6	J Med Genet	2019	Yes	1.16	55.9	11	3.66666666666667	3.15640063871348	6.40881302968884
30998689	Y	1	PLoS Genet	2019	Yes	1.69	69.3	19	6.33333333333333	3.75442684615017	7.6774184802761
30999091	N	0	J Affect Disord	2019	Yes	0.42	22.8	5	1.66666666666667	3.92471364386564	8.03865141130572
31000673	Y	1	Eur Respir J	2019	Yes	0.73	38.9	8	2.66666666666667	3.64216421542441	7.43927342331211
31001917	N	0	Cancer Med	2019	Yes	0.41	21.8	4	1.33333333333333	3.28179973006065	6.67482473419855
31003110	N	0	J Affect Disord	2019	Yes	0.53	28.6	5	1.66666666666667	3.15604063140875	6.40804933869443
31005965	N	0	Am J Clin Nutr	2019	Yes	2.66	82.6	18	6	2.25507931634866	4.4968213342353
31005972	N	0	Am J Clin Nutr	2019	Yes	3.01	85.3	27	9	2.99413905996125	6.06460416280944
31006051	N	0	Calcif Tissue Int	2019	Yes	1.03	51.5	10	3.33333333333333	3.22713157781594	6.55885604411647
31006500	N	0	Clin Nutr	2020	Yes	1.91	73.4	10	5	2.61347013409338	6.04331985662274
31009096	N	0	Alcohol Clin Exp Res	2019	Yes	0	0	0	0	1.51027815772313	2.91685912240185
31009812	N	0	J Thorac Oncol	2019	Yes	0.91	46.6	11	3.66666666666667	4.04513471712866	8.29410314236253
31014085	N	0	Circulation	2019	Yes	8.17	97.2	85	28.3333333333333	3.46871296297245	7.07132766853506
31015401	Y	23	Nat Commun	2019	Yes	3.53	88.4	47	15.6666666666667	4.43884510828569	9.12928919602309
31015462	Y	1	Nat Commun	2019	Yes	1.73	70.2	20	6.66666666666667	3.84788238441881	7.87566766026326
31020675	N	0	Transfusion	2019	Yes	0.41	21.8	5	1.66666666666667	4.11035029353054	8.43244630300966
31021400	N	0	Biometrics	2019	Yes	0.25	12.9	4	1.33333333333333	5.29518038600518	10.9458510579213
31028280	N	0	J Expo Sci Environ Epidemiol	2019	Yes	0.29	15.1	4	1.33333333333333	4.58709458054548	9.44377388953106
31033190	N	0	Clin Transl Sci	2019	Yes	0.86	44.7	7	2.33333333333333	2.70788626928502	5.45737015536649
31036433	N	0	Lancet Respir Med	2019	Yes	8.18	97.2	99	33	4.0340577613165	8.27060536526769
31039275	N	0	J Gastroenterol Hepatol	2019	Yes	0.16	7.8	2	0.666666666666667	4.16265605703751	8.54340360865434
31040135	N	0	Cancer Epidemiol Biomarkers Prev	2019	Yes	0.31	16.2	4	1.33333333333333	4.3115770112566	8.85931273082936
31040861	N	0	Front Genet	2019	Yes	1.26	58.8	11	3.66666666666667	2.92028598337542	5.90793809310489
31043678	N	0	Pharmacogenomics J	2019	Yes	0.25	12.5	2	0.666666666666667	2.71550561929343	5.4735332412487
31043756	N	0	Nat Genet	2019	Yes	51.74	100	546	182	3.51727240430373	7.17433782291338
31043758	N	0	Nat Genet	2019	Yes	14.64	99.1	164	54.6666666666667	3.73427845659653	7.63467728182951
31044621	N	0	Blood Press	2019	Yes	0.16	7.7	1	0.333333333333333	2.1038148913574	4.17594095869729
31046077	N	0	Hum Mol Genet	2019	Yes	4.35	91.7	45	15	3.44554806762669	7.02218749351854
31049583	N	0	Cardiovasc Res	2020	Yes	1.01	50.5	7	3.5	3.48006881383824	8.04721993594847
31049640	Y	1	Diabetologia	2019	Yes	2.19	77.5	28	9.33333333333333	4.25666246642001	8.74282136300986
31050781	N	0	JAMA Netw Open	2019	Yes	0.18	8.7	3	1	5.65340182238167	11.7057536525789
31053729	N	0	Nat Commun	2019	Yes	3.06	85.7	34	11.3333333333333	3.70842205030389	7.5798275485778
31055733	N	0	Geroscience	2019	Yes	1	50.2	11	3.66666666666667	3.67383671022302	7.50646094625937
31058715	N	0	Pharmacogenet Genomics	2019	Yes	0.08	3.7	1	0.333333333333333	4.38651484576194	9.01827992010383
31059154	N	0	Mov Disord	2019	Yes	1.34	61.2	12	4	2.98753991908176	6.05060526780315
31065058	N	0	Sci Rep	2019	Yes	2.35	79.4	26	8.66666666666667	3.69124209578136	7.54338335319455
31066027	N	0	Clin Pharmacol Ther	2019	Yes	3.22	86.7	23	7.66666666666667	2.38014079334391	4.76211685038785
31070104	Y	3	J Am Heart Assoc	2019	Yes	0.55	29.8	7	2.33333333333333	4.24510662948373	8.71830772541142
31070453	N	0	Arterioscler Thromb Vasc Biol	2019	Yes	1.49	65	14	4.66666666666667	3.13186496894354	6.35676500233337
31070471	N	0	Arterioscler Thromb Vasc Biol	2019	Yes	1.09	53.3	10	3.33333333333333	3.07081646152648	6.22726153192283
31073882	N	0	Hum Genet	2019	Yes	1.53	65.9	14	4.66666666666667	3.05460966277514	6.19288171214764
31080455	N	0	Front Genet	2019	Yes	1.2	56.9	14	4.66666666666667	3.90475176744414	7.9963058670514
31081985	N	0	Am J Med Genet B Neuropsychiatr Genet	2019	Yes	2.24	78.1	20	6.66666666666667	2.97865398687952	6.03175535473056
31085060	N	0	Eur Neuropsychopharmacol	2019	Yes	0.24	12.2	2	0.666666666666667	2.78874234018345	5.62889182277716
31087446	N	0	Genet Epidemiol	2019	Yes	0.13	6.1	1	0.333333333333333	2.63794728877849	5.30900713920472
31089142	N	0	Nat Commun	2019	Yes	5.89	94.9	79	26.3333333333333	4.47421856783697	9.20432765259046
31089239	N	0	Sci Rep	2019	Yes	0.7	37.5	4	1.33333333333333	1.89783845503762	3.73899885388916
31089300	Y	12	Nat Hum Behav	2019	Yes	1.64	68.4	22	7.33333333333333	4.47128502401194	9.19810466496936
31090166	N	0	Genes Brain Behav	2019	Yes	2.15	77	22	7.33333333333333	3.40331780414463	6.93260355594711
31092297	N	0	Hum Genomics	2019	Yes	1.46	64.2	16	5.33333333333333	3.65939873257797	7.47583336354108
31092817	N	0	Nat Commun	2019	Yes	2.51	81.2	31	10.3333333333333	4.11659397303134	8.44569115038916
31095298	N	0	Bioinformatics	2019	Yes	0.28	14.5	2	0.666666666666667	2.38250828695293	4.76713906389503
31095341	N	0	J Natl Cancer Inst	2020	Yes	6.1	95.2	39	19.5	3.19647742083408	7.39145062978656
31097437	N	0	Br J Ophthalmol	2020	Yes	0.56	30.1	4	2	3.5908252548708	8.30333022801161
31099175	N	0	Genes Brain Behav	2019	Yes	0.66	35.6	7	2.33333333333333	3.52137058358562	7.18303137598822
31102405	N	0	Neuro Oncol	2019	Yes	0.75	39.5	10	3.33333333333333	4.47347210324698	9.20274416170701
31109976	N	0	Antimicrob Agents Chemother	2019	Yes	0.93	47.4	8	2.66666666666667	2.88117872026337	5.82497904126976
31113495	N	0	Hum Genomics	2019	Yes	0.29	15.1	4	1.33333333333333	4.58524364821768	9.43984746822958
31116379	N	0	JAMA Psychiatry	2019	Yes	4.71	92.7	50	16.6666666666667	3.53829766804194	7.21893915283279
31118516	N	0	Nature	2019	Yes	9.26	97.7	115	38.3333333333333	4.14049221071167	8.49638697977536
31118946	N	0	Front Genet	2019	Yes	0.12	5.8	1	0.333333333333333	2.77795837220962	5.60601556688665
31120506	N	0	JAMA Ophthalmol	2019	Yes	2.09	76.1	16	5.33333333333333	2.5516152243993	5.12586913275959
31123309	N	0	Transl Psychiatry	2019	Yes	1.48	64.8	14	4.66666666666667	3.14913033585971	6.39339038480635
31125052	Y	1	J Crohns Colitis	2019	Yes	2.08	76	13	4.33333333333333	2.08287071357818	4.1315116381117
31127053	N	0	Diabetes	2019	Yes	1.06	52.5	11	3.66666666666667	3.45642133181064	7.0452531753196
31134134	N	0	Front Genet	2019	Yes	0.06	3.1	1	0.333333333333333	5.32165015646128	11.0020019333492
31135556	N	0	Clin Orthop Relat Res	2019	Yes	0.56	30.3	5	1.66666666666667	2.97279343540595	6.01932324481571
31136621	N	0	PLoS One	2019	Yes	0.09	4.2	1	0.333333333333333	3.77386450898968	7.7186519993397
31150472	N	0	PLoS One	2019	Yes	0.15	7	1	0.333333333333333	2.29579554462225	4.58319351738198
31151762	N	0	Biol Psychiatry	2019	Yes	3.21	86.7	33	11	3.42176335808397	6.97173249373539
31152121	N	0	Diabetes Care	2019	Yes	2.21	77.7	28	9.33333333333333	4.22756240610998	8.68109079892646
31152163	Y	6	Nat Genet	2019	Yes	17.76	99.4	206	68.6666666666667	3.86733568674824	7.9169343557026
31155012	N	0	Psychol Med	2020	Yes	1.37	62	7	3.5	2.5547244206053	5.9074778080825
31163085	N	0	Hum Mol Genet	2019	Yes	2.37	79.7	26	8.66666666666667	3.65702370291116	7.47079516363755
31164008	N	0	Am J Psychiatry	2019	Yes	10.58	98.2	97	32.3333333333333	3.05566858066396	6.19512801672221
31167214	N	0	Hum Hered	2018	Yes	0	0	0	0		
31168069	N	0	Mol Psychiatry	2020	Yes	1.86	72.5	15	7.5	4.03190894486232	9.32328059491446
31169883	N	0	J Clin Endocrinol Metab	2019	Yes	1.38	62.3	15	5	3.62161167678177	7.39567489498471
31170332	N	0	J Bone Miner Res	2019	Yes	0.89	45.8	11	3.66666666666667	4.13663872627468	8.48821250297197
31170924	N	0	BMC Med Genet	2019	Yes	0.77	40.7	7	2.33333333333333	3.02813835739475	6.13672758065285
31171785	N	0	Nat Commun	2019	Yes	1.88	72.9	24	8	4.25452573327048	8.73828866647208
31173346	N	0	Int J Cancer	2019	Yes	0.28	14.5	5	1.66666666666667	5.96629038394678	12.3694906756256
31174203	N	0	Hum Mol Genet	2019	Yes	1.54	66.2	20	6.66666666666667	4.33263231313931	8.90397778129037
31178129	N	0	Am J Hum Genet	2019	Yes	1.09	53.6	13	4.33333333333333	3.96769026218467	8.12981860693922
31178898	N	0	Front Genet	2019	Yes	1.02	51.1	13	4.33333333333333	4.23683127366273	8.70075304073454
31186284	N	0	J Lipid Res	2019	Yes	0.39	20.8	6	2	5.13576590457679	10.6076817978993
31188284	N	0	Menopause	2019	Yes	0.54	29.5	4	1.33333333333333	2.44978569887204	4.90985603917244
31189108	N	0	Cell Rep	2019	Yes	1.18	56.3	15	5	4.25484926753829	8.73897498645353
31190057	N	0	Am J Clin Nutr	2019	Yes	2.18	77.4	20	6.66666666666667	3.05676933982944	6.1974630800685
31194736	N	0	PLoS Genet	2019	Yes	1.37	62	13	4.33333333333333	3.16143289854349	6.41948806728708
31194737	Y	1	PLoS Genet	2019	Yes	3.65	89	39	13	3.56026044675845	7.26552925280388
31194788	Y	3	PLoS One	2019	Yes	0.57	31	7	2.33333333333333	4.06655068799123	8.33953328744317
31196165	N	0	Hum Genomics	2019	Yes	0.89	46	11	3.66666666666667	4.11222703622918	8.43642747638842
31201950	N	0	Neurobiol Aging	2019	Yes	0.58	31.3	6	2	3.45554477063506	7.04339370783926
31204042	N	0	Neurobiol Aging	2019	Yes	1.68	69.3	20	6.66666666666667	3.95681293237638	8.10674430064453
31206164	N	0	Schizophr Bull	2020	Yes	6.39	95.6	40	20	3.13077836537582	7.23952985547473
31206233	N	0	Liver Int	2019	Yes	0.18	9	2	0.666666666666667	3.67446749391323	7.50779904084049
31207883	N	0	Nutrients	2019	Yes	1.92	73.5	14	4.66666666666667	2.43251034625704	4.87320947382851
31209380	N	0	Nat Neurosci	2019	Yes	5.61	94.5	52	17.3333333333333	3.0911046825444	6.27029935776724
31209788	N	0	Neurotox Res	2020	Yes	0.94	48.1	6	3	3.17621789284004	7.34460302811895
31211820	N	0	PLoS One	2019	Yes	0.25	12.8	2	0.666666666666667	2.67022393575892	5.37747626275962
31212010	N	0	Prog Neuropsychopharmacol Biol Psychiatry	2019	Yes	2.7	82.9	26	8.66666666666667	3.2105850475954	6.52375554489914
31213470	N	0	Diabetes Care	2019	Yes	0.36	18.9	4	1.33333333333333	3.74407987605783	7.65546923709414
31214251	N	0	Front Genet	2019	Yes	0.47	25.6	3	1	2.11100138569946	4.19118581883817
31217265	N	0	J Med Genet	2019	Yes	1.39	62.5	19	6.33333333333333	4.56555667989712	9.39808509225605
31217584	Y	28	Nature	2019	Yes	18.85	99.4	243	81	4.29816805298432	8.83086802834077
31219150	N	0	J Infect Dis	2019	Yes	0.64	34.4	10	3.33333333333333	5.20894641367446	10.7629211361818
31219225	N	0	Obesity (Silver Spring)	2019	Yes	0.46	24.9	6	2	4.33803938047149	8.91544790585012
31220337	N	0	Clin Pharmacol Ther	2019	Yes	2.28	78.6	21	7	3.07245501444389	6.23073742835722
31226226	N	0	Int J Cancer	2020	Yes	1.49	65.1	13	6.5	4.35065768681821	10.060346833555
31226389	N	0	J Hepatol	2019	Yes	0.95	48.5	10	3.33333333333333	3.49268612112737	7.12218242828462
31231134	Y	2	Eur J Hum Genet	2019	Yes	0.97	49.1	12	4	4.12723872123758	8.46827207648678
31235808	N	0	Nat Commun	2019	Yes	7.11	96.4	68	22.6666666666667	3.18938255833366	6.47877826278511
31235810	Y	1	Sci Rep	2019	Yes	0.93	47.7	10	3.33333333333333	3.57211918186721	7.29068543460488
31241743	N	0	J Infect Dis	2019	Yes	1	50.2	11	3.66666666666667	3.66700760878768	7.49197423113593
31243853	N	0	J Viral Hepat	2019	Yes	0.34	17.8	4	1.33333333333333	3.96601839164481	8.12627203313832
31246245	N	0	JAMA Ophthalmol	2019	Yes	3.06	85.7	22	7.33333333333333	2.39438091733706	4.79232472203311
31249589	N	0	Front Genet	2019	Yes	1.17	56	11	3.66666666666667	3.14293233641926	6.38024243949039
31250787	N	0	Twin Res Hum Genet	2019	Yes	0	0	0	0	0.676959458084868	1.14912280701754
31250797	N	0	J Stud Alcohol Drugs	2019	Yes	0.52	28	5	1.66666666666667	3.21936618801628	6.54238316098314
31251335	N	0	Inflamm Bowel Dis	2019	Yes	1.14	55.2	11	3.66666666666667	3.21234406945946	6.5274869946194
31251759	N	0	PLoS One	2019	Yes	0.31	16.1	3	1	3.25677151379172	6.62173185769512
31260374	N	0	J Interferon Cytokine Res	2019	Yes	0.13	6.3	2	0.666666666666667	5.12323898886278	10.5811081906623
31262040	N	0	Int J Mol Sci	2019	Yes	0.82	43	6	2	2.43840675372902	4.88571764581968
31263063	N	0	J Am Soc Nephrol	2019	Yes	1.7	69.7	16	5.33333333333333	3.12970267508537	6.35217808333192
31263163	N	0	Sci Rep	2019	Yes	0.3	15.8	3	1	3.3081293224413	6.73067824695512
31263887	N	0	Int J Epidemiol	2020	Yes	4.14	91	29	14.5	3.49845738257422	8.089741180453
31264924	N	0	Ophthalmic Genet	2019	Yes	0.26	13.3	2	0.666666666666667	2.57245603700398	5.17007918264737
31268507	N	0	JAMA Psychiatry	2019	Yes	1.76	70.7	22	7.33333333333333	4.17190240934703	8.56301808840795
31269844	N	0	J Matern Fetal Neonatal Med	2021	Yes	4.68		12	12	2.56242565929521	6.51968367108609
31270906	N	0	Addict Biol	2020	Yes	1.4	62.8	8	4	2.86010485706198	6.61363152737992
31271701	N	0	J Thromb Haemost	2019	Yes	0.06	3	1	0.333333333333333	5.51724111686453	11.4169131117684
31272903	N	0	Allergol Int	2020	Yes	1.81	71.7	14	7	3.86245098773239	8.93143045519925
31277774	N	0	Eur Urol Oncol	2019	Yes	0.47	25.7	5	1.66666666666667	3.51077119201639	7.16054666586945
31285632	N	0	Nat Med	2019	Yes	5.83	94.9	67	22.3333333333333	3.83373684213449	7.84566042676705
31289104	N	0	Ann Rheum Dis	2019	Yes	4.65	92.5	41	13.6666666666667	2.93858853126305	5.94676366917687
31289819	N	0	Brain	2019	Yes	0.98	49.3	13	4.33333333333333	4.43977845931483	9.13126913300271
31294817	N	0	Nicotine Tob Res	2020	Yes	0.93	47.6	6	3	3.2217953342437	7.44999510934291
31295674	N	0	Respir Med	2019	Yes	0.36	18.9	5	1.66666666666667	4.69310760440241	9.66866152526628
31295725	N	0	Aging (Albany NY)	2019	Yes	0.31	16.4	4	1.33333333333333	4.25990043335225	8.74969012970933
31296530	N	0	Clin Cancer Res	2019	Yes	0.93	47.7	10	3.33333333333333	3.5723383494918	7.29115035945213
31299468	N	0	Respir Med	2019	Yes	0	0	0	0	1.53492161539041	2.96913580246914
31301374	N	0	J Allergy Clin Immunol	2019	Yes	0.96	48.7	10	3.33333333333333	3.47948206492292	7.09417238882057
31308545	N	0	Nat Genet	2019	Yes	28.62	99.8	256	85.3333333333333	2.98190110279426	6.03864352935719
31311600	Y	3	BMC Med	2019	Yes	4.25	91.4	45	15	3.5257103592839	7.19223743257353
31315583	N	0	BMC Genet	2019	Yes	1.32	60.5	16	5.33333333333333	4.05246530246691	8.30965366573501
31319653	N	0	Epidemiol Health	2019	Yes	0.68	36.6	5	1.66666666666667	2.44221507652211	4.89379632028717
31320639	Y	1	Nat Commun	2019	Yes	0.88	45.4	15	5	5.69962904554644	11.803816423981
31320941	N	0	Genes Nutr	2019	Yes	0.69	37.1	7	2.33333333333333	3.36528396539734	6.85192158157617
31324189	N	0	Respir Res	2019	Yes	0.5	26.9	4	1.33333333333333	2.68182944426289	5.40209526968923
31324766	N	0	Nat Commun	2019	Yes	3.38	87.7	41	13.6666666666667	4.04350066322924	8.2906367897887
31326317	N	0	Lancet Respir Med	2019	Yes	3.83	89.8	55	18.3333333333333	4.79133707067281	9.87703773816343
31339356	N	0	Am J Respir Crit Care Med	2019	Yes	3.87	90	38	12.6666666666667	3.27336692086174	6.65693604039136
31341412	N	0	Int J Med Sci	2019	Yes	0	0	0	0	1.21728978646258	2.29533678756477
31343553	N	0	J Strength Cond Res	2019	Yes	2.93	84.8	19	6.33333333333333	2.1581812956882	4.29126954464423
31345160	N	0	BMC Genet	2019	Yes	0.44	23.6	4	1.33333333333333	3.04544166561705	6.17343344880886
31346403	Y	1	Mol Autism	2019	Yes	1.07	52.7	11	3.66666666666667	3.43626661238639	7.00249854918666
31358974	Y	1	Nat Hum Behav	2019	Yes	3.1	86	32	10.6666666666667	3.43804270183685	7.00626620473346
31358989	N	0	Nat Neurosci	2019	Yes	7.44	96.6	79	26.3333333333333	3.5376110632094	7.21748264369968
31361301	N	0	J Clin Endocrinol Metab	2019	Yes	1.06	52.4	8	2.66666666666667	2.51959934585338	5.05795318271656
31361310	N	0	Hum Mol Genet	2019	Yes	2.64	82.4	36	12	4.54229545948876	9.34874058087778
31362332	N	0	Addict Biol	2020	Yes	0.74	39.5	4	2	2.68802633220019	6.21572165550898
31362389	N	0	J Clin Med	2019	Yes	0.62	33.2	6	2	3.24733551225331	6.60171507108191
31363184	N	0	Eur J Hum Genet	2019	Yes	0.07	3.3	1	0.333333333333333	5.00960148660357	10.3400465900762
31366177	N	0	Biomolecules	2019	Yes	0.55	29.8	6	2	3.63208156450114	7.41788488588921
31367044	Y	1	Nature	2019	Yes	4.05	90.7	57	19	4.68793292060897	9.65768436074774
31370031	N	0	Aging (Albany NY)	2019	Yes	0.26	13.4	3	1	3.83873983929204	7.85627338884867
31371054	N	0	Fertil Steril	2019	Yes	0.31	16.1	3	1	3.25704649162874	6.62231517390852
31372216	N	0	F1000Res	2019	Yes	0.86	44.5	6	2	2.33466833861087	4.66565518498162
31374203	N	0	Am J Hum Genet	2019	Yes	2.77	83.6	34	11.3333333333333	4.08546160310223	8.37964940557825
31375628	N	0	Proc Natl Acad Sci U S A	2019	Yes	3.62	88.9	40	13.3333333333333	3.68516174567333	7.53048497985805
31376382	N	0	J Invest Dermatol	2020	Yes	0.31	16	2	1	3.2684403884843	7.55785591051608
31379025	N	0	Clin Exp Allergy	2019	Yes	0.39	20.7	3	1	2.58006501195979	5.18622025971436
31383772	N	0	Gut	2020	Yes	1.73	70.1	16	8	4.63531236481756	10.7185748520783
31387361	N	0	Circulation	2019	Yes	1.99	74.7	23	7.66666666666667	3.85257989117209	7.885632579187
31388106	N	0	Sci Rep	2019	Yes	0.68	36.3	7	2.33333333333333	3.44981126146711	7.03123109541359
31393333	N	0	J Pediatr Gastroenterol Nutr	2019	Yes	0	0	0	0	1.21948804538211	2.3
31393916	Y	4	PLoS One	2019	Yes	0.55	29.9	8	2.66666666666667	4.82173125842579	9.94151356174794
31396565	Y	8	Commun Biol	2019	Yes	0.86	44.6	11	3.66666666666667	4.27255910791679	8.77654323974046
